satellite_name,satellite_id,sensor_name,sensor_id,prefix,suffix,id,name,description,startdate,enddate,frequency,processlevel,satinorbit,longres,techdoc,crnt_flg,actv
INSAT-3DS,24,SOUNDER,11,3SSND,"L1B_SB1_LWIR1_V*.jpg,L1B_SB1_LWIR1_TEMP_V*.jpg,L1B_SB1_LWIR2_V*.jpg,L1B_SB1_LWIR2_TEMP_V*.jpg,L1B_SB1_LWIR3_V*.jpg,L1B_SB1_LWIR3_TEMP_V*.jpg,L1B_SB1_LWIR4_V*.jpg,L1B_SB1_LWIR4_TEMP_V*.jpg,L1B_SB1_LWIR5_V*.jpg,L1B_SB1_LWIR5_TEMP_V*.jpg,L1B_SB1_LWIR6_V*.jpg,L1B_SB1_LWIR6_TEMP_V*.jpg,L1B_SB1_LWIR7_V*.jpg,L1B_SB1_LWIR7_TEMP_V*.jpg,L1B_SB1_MWIR1_V*.jpg,L1B_SB1_MWIR1_TEMP_V*.jpg,L1B_SB1_MWIR2_V*.jpg,L1B_SB1_MWIR2_TEMP_V*.jpg,L1B_SB1_MWIR3_V*.jpg,L1B_SB1_MWIR3_TEMP_V*.jpg,L1B_SB1_MWIR4_V*.jpg,L1B_SB1_MWIR4_TEMP_V*.jpg,L1B_SB1_MWIR5_V*.jpg,L1B_SB1_MWIR5_TEMP_V*.jpg,L1B_SB1_SWIR1_V*.jpg,L1B_SB1_SWIR1_TEMP_V*.jpg,L1B_SB1_SWIR2_V*.jpg,L1B_SB1_SWIR2_TEMP_V*.jpg,L1B_SB1_SWIR3_V*.jpg,L1B_SB1_SWIR3_TEMP_V*.jpg,L1B_SB1_SWIR4_V*.jpg,L1B_SB1_SWIR4_TEMP_V*.jpg,L1B_SB1_SWIR5_V*.jpg,L1B_SB1_SWIR5_TEMP_V*.jpg,L1B_SB1_SWIR6_V*.jpg,L1B_SB1_SWIR6_TEMP_V*.jpg",411,3SSND_L1B_SB1,Sounder Level1 data for B1 sector,2024-05-17,2025-08-11,3 per day,L1B,C,10 - 10,,0,Active
INSAT-3DS,24,SOUNDER,11,3SSND,"L2B_SA1_DMI_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_1000mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_100mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_10mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_150mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_200mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_20mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_250mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_300mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_30mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_400mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_500mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_50mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_620mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_700mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_70mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_850mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_950mb_V*.jpg,L2B_SA1_H2OMMRPhy_1000mb_V*.jpg,L2B_SA1_H2OMMRPhy_100mb_V*.jpg,L2B_SA1_H2OMMRPhy_150mb_V*.jpg,L2B_SA1_H2OMMRPhy_200mb_V*.jpg,L2B_SA1_H2OMMRPhy_250mb_V*.jpg,L2B_SA1_H2OMMRPhy_300mb_V*.jpg,L2B_SA1_H2OMMRPhy_400mb_V*.jpg,L2B_SA1_H2OMMRPhy_500mb_V*.jpg,L2B_SA1_H2OMMRPhy_620mb_V*.jpg,L2B_SA1_H2OMMRPhy_700mb_V*.jpg,L2B_SA1_H2OMMRPhy_850mb_V*.jpg,L2B_SA1_H2OMMRPhy_950mb_V*.jpg,L2B_SA1_L1_PREC_WATER_V*.jpg,L2B_SA1_L2_PREC_WATER_V*.jpg,L2B_SA1_L3_PREC_WATER_V*.jpg,L2B_SA1_LI_V*.jpg,L2B_SA1_TAirPhy_1000mb_V*.jpg,L2B_SA1_TAirPhy_100mb_V*.jpg,L2B_SA1_TAirPhy_10mb_V*.jpg,L2B_SA1_TAirPhy_150mb_V*.jpg,L2B_SA1_TAirPhy_200mb_V*.jpg,L2B_SA1_TAirPhy_20mb_V*.jpg,L2B_SA1_TAirPhy_250mb_V*.jpg,L2B_SA1_TAirPhy_300mb_V*.jpg,L2B_SA1_TAirPhy_30mb_V*.jpg,L2B_SA1_TAirPhy_400mb_V*.jpg,L2B_SA1_TAirPhy_500mb_V*.jpg,L2B_SA1_TAirPhy_50mb_V*.jpg,L2B_SA1_TAirPhy_620mb_V*.jpg,L2B_SA1_TAirPhy_700mb_V*.jpg,L2B_SA1_TAirPhy_70mb_V*.jpg,L2B_SA1_TAirPhy_850mb_V*.jpg,L2B_SA1_TAirPhy_950mb_V*.jpg,L2B_SA1_totH2O_V*.jpg,L2B_SA1_totO3Reg_V*.jpg,L2B_SA1_TSurfPhy_V*.jpg,L2B_SA1_WI_V*.jpg,L2B_SA1_theta-e_V*.jpg,L2B_SA1_FCST_SURF_AIR_H2OMMR_V*.jpg,L2B_SA1_FCST_SURF_AIR_TEMP_V*.jpg,L2B_SA1_FCST_SURF_PRES_V*.jpg",412,3SSND_L2B_SA1,Sounder Level2 data for A1 sector,2024-05-17,2025-08-11,7 per day,L2B,C,10 - 10,,0,Active
INSAT-3DS,24,SOUNDER,11,3SSND,"L2B_SB1_DMI_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_1000mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_100mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_10mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_150mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_200mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_20mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_250mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_300mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_30mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_400mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_500mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_50mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_620mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_700mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_70mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_850mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_950mb_V*.jpg,L2B_SB1_H2OMMRPhy_1000mb_V*.jpg,L2B_SB1_H2OMMRPhy_100mb_V*.jpg,L2B_SB1_H2OMMRPhy_150mb_V*.jpg,L2B_SB1_H2OMMRPhy_200mb_V*.jpg,L2B_SB1_H2OMMRPhy_250mb_V*.jpg,L2B_SB1_H2OMMRPhy_300mb_V*.jpg,L2B_SB1_H2OMMRPhy_400mb_V*.jpg,L2B_SB1_H2OMMRPhy_500mb_V*.jpg,L2B_SB1_H2OMMRPhy_620mb_V*.jpg,L2B_SB1_H2OMMRPhy_700mb_V*.jpg,L2B_SB1_H2OMMRPhy_850mb_V*.jpg,L2B_SB1_H2OMMRPhy_950mb_V*.jpg,L2B_SB1_L1_PREC_WATER_V*.jpg,L2B_SB1_L2_PREC_WATER_V*.jpg,L2B_SB1_L3_PREC_WATER_V*.jpg,L2B_SB1_LI_V*.jpg,L2B_SB1_TAirPhy_1000mb_V*.jpg,L2B_SB1_TAirPhy_100mb_V*.jpg,L2B_SB1_TAirPhy_10mb_V*.jpg,L2B_SB1_TAirPhy_150mb_V*.jpg,L2B_SB1_TAirPhy_200mb_V*.jpg,L2B_SB1_TAirPhy_20mb_V*.jpg,L2B_SB1_TAirPhy_250mb_V*.jpg,L2B_SB1_TAirPhy_300mb_V*.jpg,L2B_SB1_TAirPhy_30mb_V*.jpg,L2B_SB1_TAirPhy_400mb_V*.jpg,L2B_SB1_TAirPhy_500mb_V*.jpg,L2B_SB1_TAirPhy_50mb_V*.jpg,L2B_SB1_TAirPhy_620mb_V*.jpg,L2B_SB1_TAirPhy_700mb_V*.jpg,L2B_SB1_TAirPhy_70mb_V*.jpg,L2B_SB1_TAirPhy_850mb_V*.jpg,L2B_SB1_TAirPhy_950mb_V*.jpg,L2B_SB1_totH2O_V*.jpg,L2B_SB1_totO3Reg_V*.jpg,L2B_SB1_TSurfPhy_V*.jpg,L2B_SB1_WI_V*.jpg,L2B_SB1_theta-e_V*.jpg,L2B_SB1_FCST_SURF_AIR_H2OMMR_V*.jpg,L2B_SB1_FCST_SURF_AIR_TEMP_V*.jpg,L2B_SB1_FCST_SURF_PRES_V*.jpg",414,3SSND_L2B_SB1,Sounder Level2 data for B1 sector,2024-05-17,2025-08-11,3 per day,L2B,C,10 - 10,,0,Active
MSG,32,SEVIRI,17,MSGIO,L2C_NWCSAF_CMI.png,432,MSGIO_L2C_CMI,"Cloud Microphysics Product of the NWC/GEO. Information on cloud microphysics, as cloud thermodynamical phase, drop effective radius, cloud optical thickness and liquid water/ice path",2025-07-14,2025-08-11,15 minutes,L2C,C, - ,,0,Active
MSG,32,SEVIRI,17,MSGIO,L2C_NWCSAF_CRR_Intensity.png,433,MSGIO_L2C_CRR,Convective Rainfall Rate Product of the NWC/GEO. Estimation of the precipitation rate associated to convective clouds,2025-07-14,2025-08-11,15 minutes,L2C,C, - ,,0,Active
MSG,32,SEVIRI,17,MSGIO,L2C_NWCSAF_CTT.png,434,MSGIO_L2C_CTT,Cloud Type Product of the NWC/GEO. Information on the major cloud types and on snow/sea ice occurrence,2025-07-14,2025-08-11,15 minutes,L2C,C, - ,,0,Active
SARAL,12,ALTIMETER,9,SRL_GPN_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",109,SRLGPN,Fully validated offline Native product,2013-05-23,2019-10-07,35 days-cycle,L2,C, - ,10.19038/SAC/10/SRLGPN,1,In-Active
SARAL,12,ALTIMETER,9,SRL_GPN_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",328,SRLGPN_F,Fully validated offline Native product,2019-06-24,2024-03-04,35 days-cycle,L2,C, - ,10.19038/SAC/10/SRLGPN,0,Active
SARAL,12,ALTIMETER,9,SRL_GPR_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",110,SRLGPR,Fully validated offline Reduced product,2013-05-23,2018-10-22,35 days-cycle,L2,C, - ,10.19038/SAC/10/SRLGPR,1,In-Active
SARAL,12,ALTIMETER,9,SRL_GPR_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",327,SRLGPR_F,Fully validated offline Reduced product,2018-08-13,2024-04-08,35 days-cycle,L2,C, - ,10.19038/SAC/10/SRLGPR,0,Active
SARAL,12,ALTIMETER,9,SRL_GPS_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",111,SRLGPS,Fully validated offline Sensor product,2013-05-23,2019-06-24,35 days-cycle,L2,C, - ,10.19038/SAC/10/SRLGPS,1,In-Active
SARAL,12,ALTIMETER,9,SRL_GPS_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",326,SRLGPS_F,Fully validated offline Sensor product,2013-03-14,2024-03-04,35 days-cycle,L2,C, - ,10.19038/SAC/10/SRLGPS,0,Active
SARAL,12,ALTIMETER,9,SRL_IPN_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",112,SRLIPN,"Interim Geo physical data record, Native product",2013-03-12,2020-03-07,3 days,L2,C, - ,10.19038/SAC/10/SRLIPN,1,In-Active
SARAL,12,ALTIMETER,9,SRL_IPN_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",325,SRLIPN_F,"Interim Geo physical data record, Native product",2020-02-08,2025-08-09,3 days,L2,C, - ,10.19038/SAC/10/SRLIPN,0,Active
SARAL,12,ALTIMETER,9,SRL_IPR_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",113,SRLIPR,"Interim Geo physical data record, Reduced product",2013-03-12,2020-03-06,3 days,L2,C, - ,10.19038/SAC/10/SRLIPR,1,In-Active
SARAL,12,ALTIMETER,9,SRL_IPR_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",324,SRLIPR_F,"Interim Geo physical data record, Reduced product",2020-02-06,2025-08-09,3 days,L2,C, - ,10.19038/SAC/10/SRLIPR,0,Active
SARAL,12,ALTIMETER,9,SRL_IPS_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",114,SRLIPS,"Interim Geo physical data record, Sensor product",2013-03-12,2020-01-19,3 days,L2,C, - ,10.19038/SAC/10/SRLIPS,1,In-Active
SARAL,12,ALTIMETER,9,SRL_IPS_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",323,SRLIPS_F,"Interim Geo physical data record, Sensor product",2020-06-14,2025-08-09,3 days,L2,C, - ,10.19038/SAC/10/SRLIPS,0,Active
SARAL,12,ALTIMETER,9,SRL_OPN_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",108,SRLOPN,Near Real Time- Native product generated after every 100 minutes,2013-03-19,2020-03-08,100 minutes,L2,C,8 km - 8 km,10.19038/SAC/10/SRLOPN,1,In-Active
SARAL,12,ALTIMETER,9,SRL_OPN_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",329,SRLOPN_F,Near Real Time- Native product generated after every 100 minutes,2020-02-26,2025-08-11,100 minutes,L2,C,8 km - 8 km,10.19038/SAC/10/SRLOPN,0,Active
SARAL,12,ALTIMETER,9,SRL_OPR_2PTP,"mean_sea_surface.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",107,SRLOPR,Near Real Time- Reduced level2 product generated after every 100 minutes,2013-03-19,2020-03-08,100 minutes,L2,C,8 km - 8 km,10.19038/SAC/10/SRLOPR,1,In-Active
SARAL,12,ALTIMETER,9,SRL_OPR_2PTP,"mean_sea_surface_sol1.jpeg,mean_topography.jpeg,rad_liquid_water.jpeg,rad_water_vapor.jpeg,sig0.jpeg,ssha.jpeg,swh.jpeg,wind_speed_alt.jpeg",330,SRLOPR_F,Near Real Time- Reduced level2 product generated after every 100 minutes,2020-02-26,2025-08-11,100 minutes,L2,C,8 km - 8 km,10.19038/SAC/10/SRLOPR,0,Active
EOS-07,23,MHS,15,E07MHSL1,"TB_Samples_S1.png,TB_Samples_S2.png,TB_Samples_S3.png,TB_Samples_S4.png,TB_Samples_S5.png,TB_Samples_S6.png",362,E07MHSL1,Geotagged level-1 Brightness temperature product derived using Microwave Humidity Sounder on board Microsat-2B,2023-03-22,2024-12-06,Orbitwise,L1,P, - ,,0,Active
EOS-07,23,MHS,15,E07MHSL2,"IW_layer1.png,IW_layer2.png,IW_layer3.png,SH_layer1.png,SH_layer2.png,SH_layer3.png,SH_layer4.png,SH_layer5.png,SH_layer6.png,SH_layer7.png,SH_layer8.png,SH_layer9.png,SH_layer10.png,SH_layer11.png,SH_layer12.png,SH_layer13.png,SH_layer14.png,SH_layer15.png,SH_layer16.png,SH_layer17.png,SH_layer18.png,SH_layer19.png,SH_layer20.png",363,E07MHSL2,"Geotagged level-2 specific humidity profile(20 layers),Average column integrated Water vapour(3 layers) derived using Microwave Humidity Sounder on board Microsat-2B",2023-03-22,2024-12-05,Orbitwise,L2,P, - ,,0,Active
EOS-07,23,MHS,15,E07MHSL3,"TB_Cells_1.png,TB_Cells_2.png,TB_Cells_3.png,TB_Cells_4.png,TB_Cells_5.png,TB_Cells_6.png,SH_Cells_1.png,SH_Cells_2.png,SH_Cells_3.png,SH_Cells_4.png,SH_Cells_5.png,SH_Cells_6.png,SH_Cells_7.png,SH_Cells_8.png,SH_Cells_9.png,SH_Cells_10.png,SH_Cells_11.png,SH_Cells_12.png,SH_Cells_13.png,SH_Cells_14.png,SH_Cells_15.png,SH_Cells_16.png,SH_Cells_17.png,SH_Cells_18.png,SH_Cells_19.png,SH_Cells_20.png,IWV_Cell_1.png,IWV_Cell_2.png,IWV_Cell_3.png",366,E07MHSL3,"Gridded level3 Brightness temperature,specific humidity and integrated water vapoure derived using Microwave Humidity Sounder on board Microsat-2B ",2023-03-22,2024-12-05,Orbitwise,L3,P, - ,,0,Active
INSAT-3A,3,CCD,1,3ACCD,GPSEC_AODSEC.jpg,27,3A-CCD-AOD,Aerosol optical Depth over Ocean,2009-04-29,2016-08-12,"3,5,7",0,P,1km - 1km,10.19038/SAC/10/3A-CCD-AOD,1,In-Active
INSAT-3A,3,CCD,1,3ACCD,GPSEC_COMPOSITE_NDVSEC.jpg,13,3A-CCD-COMPOSITE-NDV,10 Day composite-normalised Difference Vegetation Index,2008-08-22,2016-08-10,"3,5,6,7,9,11 GMT",L3,P,1km - 1km,10.19038/SAC/10/3A-CCD-COMPOSITE-NDV,1,In-Active
INSAT-3A,3,CCD,1,3ACCD,"ASIA_MER_01_BDY.jpg,ASIA_MER_02_BDY.jpg,ASIA_MER_03_BDY.jpg",28,3A-CCD-GPS,Co-registered Level-1B data for all 3 bands of INSAT-3A/CCD sensor,2009-04-29,2016-08-12,"3,5,6,7,9,11 GMT",L1,P,1 km - 1 km,10.19038/SAC/10/3A-CCD-GPS,1,In-Active
INSAT-3A,3,CCD,1,3ACCD,"SWIR.jpg,VIS.jpg,NIR.jpg",10,3A-CCD-L1,"Level 1B data for all 3 Channels- VIS, NIR, SWIR Band",2008-08-22,2016-08-12,"3,5,7",1,P,Pixel - Pixel,10.19038/SAC/10/3A-CCD-L1,1,In-Active
INSAT-3A,3,CCD,1,3ACCD,"INDIA_01_BDY.jpg,INDIA_02_BDY.jpg,INDIA_03_BDY.jpg",11,3A-CCD-L1-INDIAN SECTOR,"Level 1B Data Over Indian Sector for all 3 channels - VIS, NIR, SWIR",2008-08-22,2009-07-10,"3,5,7",1,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-L1-INDIANSECTOR,1,In-Active
INSAT-3A,3,CCD,1,3ACCD,NDV.jpg,12,3A-CCD-NDV,Normalised Difference Vegetation Index,2008-08-22,2016-08-12,"3,5,7",2,P,1km - 1km,10.19038/SAC/10/3A-CCD-NDV,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,DAILY_OLR.gif,20,3A-VHR-DAILYOLR,Daily (averaged over previous 24 hour) Outgoing Longwave Radiation Derived from INSAT-3A- both IR and WV channel,2009-05-27,2011-03-10,Daily,2,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-DAILYOLR,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,DAILY_QPE.gif,21,3A-VHR-DAILYQPE,Quantitative Precipitation Estimates based on GPI Algorithm derived using INSAT-3A IR Channel data,2009-05-27,2011-03-09,Daily,2,P,1deg - 1deg,10.19038/SAC/10/3A-VHR-DAILYQPE,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,DAILY_SST.gif,273,3A-VHR-DAILYSST,Sea Surface Temperature derived from INSAT-3A IR channel data,2009-11-17,2011-03-10,Daily,3,P,0.5deg - 0.5deg,10.19038/SAC/10/3A-VHR-DAILYSST,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,DAILY_UTH.gif,272,3A-VHR-DAILYUTH,Upper Tropospheric Humidity derived from INSAT-3A IR Channel data,2009-11-09,2011-03-10,Daily,3,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-DAILYUTH,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,"IR_BDY_OVERLAID.jpg,VIS_BDY_OVERLAID.jpg,WV_BDY_OVERLAID.jpg",14,3A-VHR-L1,"For every acquisition of INSAT-3A VHRR data, currently every 3-hourly",2009-05-27,2016-06-21,Between 1hr-3hr,L1,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-L1,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,"INDIA_IR_BDY.jpg,INDIA_VIS_BDY.jpg,INDIA_WV_BDY.jpg,ASIA_MER_FCC.jpg",15,3A-VHR-L1-INDIAN SECTOR,"Level-1B data(Indian Sector) for all 3 Channels- VIS, IR and WV for INSAT-3A satellite",2009-05-27,2016-06-21,1hr-3hr,L1,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-L1-INDIAN SECTOR,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,"OLR.gif,CONTOUR_OLR.gif",16,3A-VHR-OLR,Outgoing Longwave Radiation derived from INSAT-3A IR Channel Data,2009-05-27,2011-03-10,3 Hourly,2,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-OLR,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,"QPE.gif,CONTOUR_QPE.gif",17,3A-VHR-QPE,Quantitative Precipitative Estimates based on GPI Alogorithm derived using INSAT-3A IR Channel Data,2009-05-27,2011-03-10,3 Hourly,2,P,1deg - 1deg,10.19038/SAC/10/3A-VHR-QPE,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,"SST.gif,CONTOUR_SST.gif,COMPOSITE_SST.gif",19,3A-VHR-SST,Sea Surface Temperature derived from INSAT-3A IR channel data,2009-05-27,2011-03-10,3 Hourly,2,P,0.5deg - 0.5deg,10.19038/SAC/10/3A-VHR-SST,1,In-Active
INSAT-3A,3,VHRR,2,3AVHR,"UTH.gif,CONTOUR_QPE.gif",18,3A-VHR-UTH,Upper Tropospheric Humidity derived from INSAT-3A IR Channel data,2009-05-27,2011-03-10,3 Hourly,2,P,Pixel - Pixel,10.19038/SAC/10/3A-VHR-UTH,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,"L1B_STD_IR1_V*.jpg,L1B_STD_IR1_TEMP_V*.jpg,L1B_STD_IR2_V*.jpg,L1B_STD_IR2_TEMP_V*.jpg,L1B_STD_MIR_V*.jpg,L1B_STD_MIR_TEMP_V*.jpg,L1B_STD_RGB_V*.jpg,L1B_STD_SWIR_V*.jpg,L1B_STD_VIS_V*.jpg,L1B_STD_WV_V*.jpg,L1B_STD_WV_TEMP_V*.jpg",116,3DIMG_L1B_STD,Level1 data for Imager 6 channels at half hour interval,2013-10-01,2024-06-18,Half Hourly,L1B,P,4 - 4,10.19038/SAC/10/3DIMG_L1B_STD,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,"L1C_ASIA_MER_IR1_V*.jpg,L1C_ASIA_MER_IR2_V*.jpg,L1C_ASIA_MER_MIR_V*.jpg,L1C_ASIA_MER_RGB_V*.jpg,L1C_ASIA_MER_SWIR_V*.jpg,L1C_ASIA_MER_VIS_V*.jpg,L1C_ASIA_MER_WV_V*.jpg",123,3DIMG_L1C_ASIA_MER,IMAGER- 6 channel Level1 data in Mercator projection for Asian Sector,2013-10-01,2024-06-18,Half Hourly,L1C,P, - ,10.19038/SAC/10/3DIMG_L1C_ASIA_MER,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,"L1C_SGP_IR1_V*.jpg,L1C_SGP_IR2_V*.jpg,L1C_SGP_MIR_V*.jpg,L1C_SGP_RGB_V*.jpg,L1C_SGP_SWIR_V*.jpg,L1C_SGP_VIS_V*.jpg,L1C_SGP_WV_V*.jpg",117,3DIMG_L1C_SGP,"Level1 IMAGER 6 channel  data of TIR1, TIR2, WV, VIS, SWIR, MIR Bands in Mercator projection",2013-10-01,2024-06-18,Half Hourly,L1C,P,4 - 4,10.19038/SAC/10/3DIMG_L1C_SGP,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,L2B_CMK_V*.jpg,126,3DIMG_L2B_CMK,"INSAT-3D VHRR measures radiances in one visible and one SWIR band at 1 km spatial resolution, one MIR and two TIR bands at 4 km resolution, and one WV band at 8 km resolution. Radiances from 3 IR spectral bands TIR-1 , TIR-2 and MIR which are of same resolution of 4km are used in the INSAT cloud mask algorithm to estimate whether a given view of the earth surface is unobstructed by clouds",2013-10-08,2024-06-18,Half Hourly,L2B,P,Pixel - Pixel,10.19038/SAC/10/3DIMG_L2B_CMK,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,"L2B_CTP_V*.jpg,L2B_CTT_V*.jpg",314,3DIMG_L2B_CTP,Cloud top properties derived using INSAT3D IMAGER,2018-11-30,2024-06-18,half hourly,L2B,P, - ,10.19038/SAC/10/3DIMG_L2B_CTP,1,In-Active
INSAT-3D,13,IMAGER,10,,,124,3DIMG_L2B_FOG,FOG,2013-09-22,2013-11-15,Half Hourly,L2B,P, - ,10.19038/SAC/10/3DIMG_L2B_FOG,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,L2B_HEM_V*.jpg,140,3DIMG_L2B_HEM,This product is derived on the basis of Hydro-Estimator method. It measures precipitation over Indian Region encompassing area between longitudes 30°E -to130°E and latitudes 50°N- 50°S.,2013-10-08,2024-06-18,HALF HOURLY,L2B,P, - ,10.19038/SAC/10/3DIMG_L2B_HEM,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,L2B_IMC_V*.jpg,155,3DIMG_L2B_IMC,"INSAT multispectral Rainfall Algorithm Technique (IMSRA) is one of the main operational rainfall retrieval algorithms for INSAT-3D. This algorithm estimates precipitation based on non-linear power law relationship established between infrared (IR) brightness temperatures (Tbs, 10.7 µm observations) and TRMM-PR surface rain rate.  Based on a number of case studies and research works carried out, a further refinement of the algorithm was made. ",2016-01-01,2024-06-18,HALF HOURLY,L2B,P,pixel - pixel,10.19038/SAC/10/3DIMG_L2B_IMC,1,In-Active
INSAT-3D,13,IMAGER,10,3DIMG,L2B_LST_V*.jpg,149,3DIMG_L2B_LST,"Land surface temperature (LST) is a key parameter in the land surface processes. LST is very useful input to various models related to agrometeorology, ecology, hydrology and climate.",2015-03-04,2024-06-18,half hourly,L2B,P,Pixel - Pixel,10.19038/SAC/10/3DIMG_L2B_LST,1,In-Active
